Timestamp,Status,Response Time,Client IP,Method,Endpoint,Response Time (s)
2025/02/18 - 09:59:02,200,652.965995ms,172.16.34.69,POST,/api/generate,0.652965995
2025/02/18 - 09:59:17,200,2.622363084s,172.16.34.69,POST,/api/generate,2.622363084
2025/02/18 - 09:59:20,200,68.236459ms,172.16.34.69,POST,/api/generate,0.068236459
2025/02/18 - 09:59:20,200,456.713505ms,172.16.34.69,POST,/api/generate,0.456713505
2025/02/18 - 09:59:23,200,222.219981ms,172.16.34.69,POST,/api/generate,0.222219981
2025/02/18 - 09:59:31,200,3.214947437s,172.16.34.69,POST,/api/generate,3.214947437
2025/02/18 - 09:59:38,200,4.901083975s,172.16.34.69,POST,/api/generate,4.901083975
2025/02/18 - 09:59:47,200,8.634627346s,172.16.34.69,POST,/api/generate,8.634627346
2025/02/18 - 09:59:49,200,68.081269ms,172.16.34.69,POST,/api/generate,0.068081269
2025/02/18 - 09:59:49,200,546.391992ms,172.16.34.69,POST,/api/generate,0.546391992
2025/02/18 - 09:59:54,200,29.493183123s,192.168.0.1,POST,/api/chat,29.49318312
2025/02/18 - 10:00:05,200,47.710040916s,192.168.0.1,POST,/api/chat,47.71004092
2025/02/18 - 10:02:26,200,43.42탎,192.168.0.1,GET,/api/version,0.00004342
2025/02/18 - 10:03:33,200,384.26탎,192.168.0.1,GET,/api/tags,0.00038426
2025/02/18 - 10:04:55,200,45.14탎,192.168.0.1,GET,/api/version,0.00004514
2025/02/18 - 10:05:06,200,11.864173ms,172.16.34.69,POST,/api/show,0.011864173
2025/02/18 - 10:05:06,200,13.226521ms,172.16.34.69,POST,/api/show,0.013226521
2025/02/18 - 10:05:06,200,15.325717ms,172.16.34.69,POST,/api/show,0.015325717
2025/02/18 - 10:05:09,200,69.274408ms,172.16.34.69,POST,/api/embed,0.069274408
2025/02/18 - 10:05:34,200,7.114122154s,192.168.0.1,POST,/api/chat,7.114122154
2025/02/18 - 10:07:00,200,39.39탎,192.168.0.1,GET,/api/version,0.00003939
2025/02/18 - 10:07:10,200,44.81탎,192.168.0.1,GET,/api/version,0.00004481
2025/02/18 - 10:12:14,200,387.71탎,192.168.0.1,GET,/api/tags,0.00038771
2025/02/18 - 10:17:48,200,39.75805805s,192.168.0.1,POST,/api/chat,39.75805805
2025/02/18 - 10:18:06,200,435.469탎,192.168.0.1,GET,/api/tags,0.000435469
2025/02/18 - 10:18:51,200,682.626102ms,172.16.34.69,POST,/api/generate,0.682626102
2025/02/18 - 10:18:52,200,824.595951ms,172.16.34.69,POST,/api/generate,0.824595951
2025/02/18 - 10:18:54,200,1.70449149s,172.16.34.69,POST,/api/generate,1.70449149
2025/02/18 - 10:18:55,200,919.594261ms,172.16.34.69,POST,/api/generate,0.919594261
2025/02/18 - 10:18:57,200,735.027603ms,172.16.34.69,POST,/api/generate,0.735027603
2025/02/18 - 10:18:58,200,1.71143286s,172.16.34.69,POST,/api/generate,1.71143286
2025/02/18 - 10:19:10,200,11.968969697s,172.16.34.69,POST,/api/generate,11.9689697
2025/02/18 - 10:27:16,200,12.172892ms,172.16.21.165,POST,/api/show,0.012172892
2025/02/18 - 10:27:16,200,12.722521ms,172.16.21.165,POST,/api/show,0.012722521
2025/02/18 - 10:27:16,200,12.879701ms,172.16.21.165,POST,/api/show,0.012879701
2025/02/18 - 10:27:16,200,13.332871ms,172.16.21.165,POST,/api/show,0.013332871
2025/02/18 - 10:27:16,200,13.3605ms,172.16.21.165,POST,/api/show,0.0133605
2025/02/18 - 10:27:16,200,12.891521ms,172.16.21.165,POST,/api/show,0.012891521
2025/02/18 - 10:27:17,200,13.13746ms,172.16.21.165,POST,/api/show,0.01313746
2025/02/18 - 10:27:17,200,16.394256ms,172.16.21.165,POST,/api/show,0.016394256
2025/02/18 - 10:27:17,200,12.003452ms,172.16.21.165,POST,/api/show,0.012003452
2025/02/18 - 10:27:17,200,11.963382ms,172.16.21.165,POST,/api/show,0.011963382
2025/02/18 - 10:27:17,200,14.784108ms,172.16.21.165,POST,/api/show,0.014784108
2025/02/18 - 10:27:17,200,15.887007ms,172.16.21.165,POST,/api/show,0.015887007
2025/02/18 - 10:27:44,200,3.983242531s,172.16.34.69,POST,/api/generate,3.983242531
2025/02/18 - 10:27:47,200,1.903494346s,172.16.34.69,POST,/api/generate,1.903494346
2025/02/18 - 10:27:51,200,3.453440595s,172.16.34.69,POST,/api/generate,3.453440595
2025/02/18 - 10:27:56,200,3.559804818s,172.16.34.69,POST,/api/generate,3.559804818
2025/02/18 - 10:28:11,200,14.580620467s,172.16.34.69,POST,/api/generate,14.58062047
2025/02/18 - 10:28:11,200,11.648213ms,172.16.21.165,POST,/api/show,0.011648213
2025/02/18 - 10:28:11,200,11.728283ms,172.16.21.165,POST,/api/show,0.011728283
2025/02/18 - 10:28:12,200,13.55449ms,172.16.21.165,POST,/api/show,0.01355449
2025/02/18 - 10:28:12,200,12.946591ms,172.16.21.165,POST,/api/show,0.012946591
2025/02/18 - 10:28:12,200,13.053841ms,172.16.21.165,POST,/api/show,0.013053841
2025/02/18 - 10:28:12,200,20.25472ms,172.16.21.165,POST,/api/show,0.02025472
2025/02/18 - 10:28:12,200,786.258587ms,172.16.34.69,POST,/api/generate,0.786258587
2025/02/18 - 10:28:15,200,293.789416ms,172.16.34.69,POST,/api/generate,0.293789416
2025/02/18 - 10:28:18,200,14.510199ms,172.16.21.165,POST,/api/show,0.014510199
2025/02/18 - 10:28:18,200,14.223659ms,172.16.21.165,POST,/api/show,0.014223659
2025/02/18 - 10:28:18,200,14.984308ms,172.16.21.165,POST,/api/show,0.014984308
2025/02/18 - 10:28:18,200,14.415429ms,172.16.21.165,POST,/api/show,0.014415429
2025/02/18 - 10:28:18,200,14.297239ms,172.16.21.165,POST,/api/show,0.014297239
2025/02/18 - 10:28:18,200,14.491649ms,172.16.21.165,POST,/api/show,0.014491649
2025/02/18 - 10:28:27,200,13.79697ms,172.16.21.165,POST,/api/show,0.01379697
2025/02/18 - 10:28:27,200,14.850048ms,172.16.21.165,POST,/api/show,0.014850048
2025/02/18 - 10:28:27,200,13.69731ms,172.16.21.165,POST,/api/show,0.01369731
2025/02/18 - 10:28:27,200,13.87964ms,172.16.21.165,POST,/api/show,0.01387964
2025/02/18 - 10:28:27,200,15.098808ms,172.16.21.165,POST,/api/show,0.015098808
2025/02/18 - 10:28:27,200,11.693733ms,172.16.21.165,POST,/api/show,0.011693733
2025/02/18 - 10:28:35,200,4.634464009s,172.16.21.165,POST,/api/chat,4.634464009
2025/02/18 - 10:28:35,200,5.030969654s,172.16.21.165,POST,/api/chat,5.030969654
2025/02/18 - 10:28:40,200,247.733884ms,172.16.34.69,POST,/api/generate,0.247733884
2025/02/18 - 10:28:44,200,696.242091ms,172.16.34.69,POST,/api/generate,0.696242091
2025/02/18 - 10:28:44,200,398.278461ms,172.16.34.69,POST,/api/generate,0.398278461
2025/02/18 - 10:28:45,200,889.651814ms,172.16.34.69,POST,/api/generate,0.889651814
2025/02/18 - 10:28:45,200,153.674173ms,172.16.34.69,POST,/api/generate,0.153674173
2025/02/18 - 10:28:47,200,2.189626794s,172.16.34.69,POST,/api/generate,2.189626794
2025/02/18 - 10:28:49,200,747.705905ms,172.16.34.69,POST,/api/generate,0.747705905
2025/02/18 - 10:28:49,200,409.092685ms,172.16.34.69,POST,/api/generate,0.409092685
2025/02/18 - 10:28:51,200,1.495688849s,172.16.34.69,POST,/api/generate,1.495688849
2025/02/18 - 10:28:51,200,356.202044ms,172.16.34.69,POST,/api/generate,0.356202044
2025/02/18 - 10:28:53,200,824.304902ms,172.16.34.69,POST,/api/generate,0.824304902
2025/02/18 - 10:28:54,200,1.26546158s,172.16.34.69,POST,/api/generate,1.26546158
2025/02/18 - 10:28:54,200,69.309907ms,172.16.34.69,POST,/api/generate,0.069309907
2025/02/18 - 10:28:56,200,2.051332088s,172.16.34.69,POST,/api/generate,2.051332088
2025/02/18 - 10:28:57,200,945.130953ms,172.16.34.69,POST,/api/generate,0.945130953
2025/02/18 - 10:28:58,200,396.120285ms,172.16.34.69,POST,/api/generate,0.396120285
2025/02/18 - 10:28:58,200,197.141109ms,172.16.21.165,POST,/api/chat,0.197141109
2025/02/18 - 10:29:02,200,342.768523ms,172.16.34.69,POST,/api/generate,0.342768523
2025/02/18 - 10:29:03,200,373.714847ms,172.16.34.69,POST,/api/generate,0.373714847
2025/02/18 - 10:29:04,200,554.077731ms,172.16.34.69,POST,/api/generate,0.554077731
2025/02/18 - 10:29:04,200,347.819206ms,172.16.34.69,POST,/api/generate,0.347819206
2025/02/18 - 10:29:10,200,283.365261ms,172.16.34.69,POST,/api/generate,0.283365261
2025/02/18 - 10:29:11,200,283.672371ms,172.16.34.69,POST,/api/generate,0.283672371
2025/02/18 - 10:29:13,200,703.398511ms,172.16.34.69,POST,/api/generate,0.703398511
2025/02/18 - 10:29:13,200,479.179942ms,172.16.34.69,POST,/api/generate,0.479179942
2025/02/18 - 10:29:24,200,5.710868918s,172.16.34.69,POST,/api/generate,5.710868918
2025/02/18 - 10:29:28,200,4.105253062s,172.16.34.69,POST,/api/generate,4.105253062
2025/02/18 - 10:29:30,200,1.046307873s,172.16.34.69,POST,/api/generate,1.046307873
2025/02/18 - 10:29:45,200,36.2938284s,172.16.21.165,POST,/api/chat,36.2938284
2025/02/18 - 10:29:46,200,1.058425616s,172.16.21.165,POST,/api/chat,1.058425616
2025/02/18 - 10:30:08,200,13.706938348s,172.16.34.69,POST,/api/generate,13.70693835
2025/02/18 - 10:30:13,200,1.592104807s,172.16.34.69,POST,/api/generate,1.592104807
2025/02/18 - 10:30:16,200,2.491306228s,172.16.34.69,POST,/api/generate,2.491306228
2025/02/18 - 10:30:30,200,12.386407081s,172.16.34.69,POST,/api/generate,12.38640708
2025/02/18 - 10:30:32,200,63.854686ms,172.16.34.69,POST,/api/generate,0.063854686
2025/02/18 - 10:30:37,200,4.461147555s,172.16.34.69,POST,/api/generate,4.461147555
2025/02/18 - 10:30:37,200,318.19114ms,172.16.34.69,POST,/api/generate,0.31819114
2025/02/18 - 10:36:43,200,3.241546ms,172.16.25.18,POST,/api/show,0.003241546
2025/02/18 - 10:36:43,200,12.344812ms,172.16.25.18,POST,/api/show,0.012344812
2025/02/18 - 10:36:43,200,12.295382ms,172.16.25.18,POST,/api/show,0.012295382
2025/02/18 - 10:36:43,200,13.41893ms,172.16.25.18,POST,/api/show,0.01341893
2025/02/18 - 10:37:01,200,633.453704ms,172.16.25.18,POST,/api/chat,0.633453704
2025/02/18 - 10:37:03,200,404.871881ms,172.16.25.18,POST,/api/chat,0.404871881
2025/02/18 - 10:37:24,200,3.354345ms,172.16.25.18,POST,/api/show,0.003354345
2025/02/18 - 10:37:24,200,13.24698ms,172.16.25.18,POST,/api/show,0.01324698
2025/02/18 - 10:37:24,200,13.120931ms,172.16.25.18,POST,/api/show,0.013120931
2025/02/18 - 10:37:24,200,13.11004ms,172.16.25.18,POST,/api/show,0.01311004
2025/02/18 - 10:37:39,200,404.119773ms,172.16.25.18,POST,/api/embed,0.404119773
2025/02/18 - 10:37:39,200,688.854292ms,172.16.25.18,POST,/api/embed,0.688854292
2025/02/18 - 10:37:39,200,996.368388ms,172.16.25.18,POST,/api/embed,0.996368388
2025/02/18 - 10:37:39,200,1.314746157s,172.16.25.18,POST,/api/embed,1.314746157
2025/02/18 - 10:37:40,200,1.638052059s,172.16.25.18,POST,/api/embed,1.638052059
2025/02/18 - 10:37:40,200,2.232945599s,172.16.25.18,POST,/api/embed,2.232945599
2025/02/18 - 10:38:28,200,33.44257ms,172.16.25.18,POST,/api/embed,0.03344257
2025/02/18 - 10:38:51,200,22.539700962s,172.16.25.18,POST,/api/chat,22.53970096
2025/02/18 - 10:39:17,200,5.676160149s,172.16.34.69,POST,/api/generate,5.676160149
2025/02/18 - 10:41:07,200,486.190682ms,172.16.34.69,POST,/api/generate,0.486190682
2025/02/18 - 10:41:07,200,419.65238ms,172.16.34.69,POST,/api/generate,0.41965238
2025/02/18 - 10:42:16,200,48.62탎,192.168.0.1,GET,/api/version,0.00004862
2025/02/18 - 10:44:10,200,41.35탎,192.168.0.1,GET,/api/version,0.00004135
2025/02/18 - 10:44:33,200,2.847364341s,172.16.34.69,POST,/api/generate,2.847364341
2025/02/18 - 10:44:34,200,1.078247597s,172.16.34.69,POST,/api/generate,1.078247597
2025/02/18 - 10:44:35,200,785.419019ms,172.16.34.69,POST,/api/generate,0.785419019
2025/02/18 - 10:44:37,200,2.486854154s,172.16.34.69,POST,/api/generate,2.486854154
2025/02/18 - 10:45:14,200,1.050507397s,172.16.21.165,POST,/api/chat,1.050507397
2025/02/18 - 10:45:33,200,16.873036338s,172.16.21.165,POST,/api/chat,16.87303634
2025/02/18 - 10:45:34,200,560.639592ms,172.16.21.165,POST,/api/chat,0.560639592
2025/02/18 - 10:47:34,200,19.719568331s,172.16.34.69,POST,/api/generate,19.71956833
2025/02/18 - 10:47:34,200,11.760673ms,10.61.97.94,POST,/api/show,0.011760673
2025/02/18 - 10:47:34,200,12.397562ms,10.61.97.94,POST,/api/show,0.012397562
2025/02/18 - 10:47:34,200,12.807431ms,10.61.97.94,POST,/api/show,0.012807431
2025/02/18 - 10:47:34,200,14.287599ms,10.61.97.94,POST,/api/show,0.014287599
2025/02/18 - 10:47:35,200,1.416050037s,172.16.34.69,POST,/api/generate,1.416050037
2025/02/18 - 10:47:40,200,244.15061ms,172.16.34.69,POST,/api/generate,0.24415061
2025/02/18 - 10:49:01,200,8.547137ms,10.61.247.93,POST,/api/embed,0.008547137
2025/02/18 - 10:49:04,200,18.446433ms,172.16.34.69,POST,/api/generate,0.018446433
2025/02/18 - 10:49:07,200,617.776087ms,172.16.34.69,POST,/api/generate,0.617776087
2025/02/18 - 10:49:17,200,2.587313045s,172.16.34.69,POST,/api/generate,2.587313045
2025/02/18 - 10:49:17,200,14.68632438s,10.61.247.93,POST,/api/chat,14.68632438
2025/02/18 - 10:49:17,200,578.102665ms,10.61.247.93,POST,/api/chat,0.578102665
2025/02/18 - 10:49:21,200,1.805222641s,172.16.34.69,POST,/api/generate,1.805222641
2025/02/18 - 10:49:25,200,2.558053028s,172.16.34.69,POST,/api/generate,2.558053028
2025/02/18 - 10:49:27,200,2.475462961s,172.16.34.69,POST,/api/generate,2.475462961
2025/02/18 - 10:49:30,200,36.363156ms,172.16.34.69,POST,/api/generate,0.036363156
2025/02/18 - 10:49:32,200,388.298796ms,172.16.34.69,POST,/api/generate,0.388298796
2025/02/18 - 10:49:34,200,2.448303431s,172.16.34.69,POST,/api/generate,2.448303431
2025/02/18 - 10:49:35,200,27.449689ms,172.16.34.69,POST,/api/generate,0.027449689
2025/02/18 - 10:49:37,200,1.957061137s,172.16.34.69,POST,/api/generate,1.957061137
2025/02/18 - 10:50:05,200,2.439017735s,172.16.34.69,POST,/api/generate,2.439017735
2025/02/18 - 10:50:09,200,329.272884ms,172.16.34.69,POST,/api/generate,0.329272884
2025/02/18 - 10:50:10,200,603.067878ms,172.16.34.69,POST,/api/generate,0.603067878
2025/02/18 - 10:50:27,200,1.396897175s,172.16.34.69,POST,/api/generate,1.396897175
2025/02/18 - 10:50:29,200,1.383660495s,172.16.34.69,POST,/api/generate,1.383660495
2025/02/18 - 10:50:31,200,1.340327039s,172.16.34.69,POST,/api/generate,1.340327039
2025/02/18 - 10:50:32,200,1.462824818s,172.16.34.69,POST,/api/generate,1.462824818
2025/02/18 - 10:50:35,200,596.380598ms,172.16.34.69,POST,/api/generate,0.596380598
2025/02/18 - 10:50:45,200,1.992409255s,172.16.34.69,POST,/api/generate,1.992409255
2025/02/18 - 10:50:50,200,2.136233143s,172.16.34.69,POST,/api/generate,2.136233143
2025/02/18 - 10:50:56,200,337.640861ms,172.16.34.69,POST,/api/generate,0.337640861
2025/02/18 - 10:50:58,200,25.436423ms,172.16.34.69,POST,/api/generate,0.025436423
2025/02/18 - 10:51:00,200,1.779514279s,172.16.34.69,POST,/api/generate,1.779514279
2025/02/18 - 10:51:03,200,2.586303147s,172.16.34.69,POST,/api/generate,2.586303147
2025/02/18 - 10:51:11,200,8.060159075s,172.16.34.69,POST,/api/generate,8.060159075
2025/02/18 - 10:51:16,200,1.739699818s,172.16.34.69,POST,/api/generate,1.739699818
2025/02/18 - 10:51:18,200,1.277727681s,172.16.34.69,POST,/api/generate,1.277727681
2025/02/18 - 10:51:18,200,16.000127ms,172.16.34.69,POST,/api/generate,0.016000127
2025/02/18 - 10:51:22,200,3.069039774s,172.16.34.69,POST,/api/generate,3.069039774
2025/02/18 - 10:51:23,200,1.776119554s,172.16.34.69,POST,/api/generate,1.776119554
2025/02/18 - 10:51:27,200,1.837850933s,172.16.34.69,POST,/api/generate,1.837850933
2025/02/18 - 10:51:30,200,3.392161986s,172.16.34.69,POST,/api/generate,3.392161986
2025/02/18 - 10:51:32,200,15.466577ms,172.16.34.69,POST,/api/generate,0.015466577
2025/02/18 - 10:51:42,200,353.89탎,192.168.0.1,GET,/api/tags,0.00035389
2025/02/18 - 10:51:43,200,33.3탎,192.168.0.1,GET,/api/version,0.0000333
2025/02/18 - 10:51:44,200,12.590672558s,172.16.34.69,POST,/api/generate,12.59067256
2025/02/18 - 10:52:41,200,9.279654622s,172.16.34.69,POST,/api/generate,9.279654622
2025/02/18 - 10:52:45,200,3.439015676s,172.16.34.69,POST,/api/generate,3.439015676
2025/02/18 - 10:53:17,200,11.471713ms,10.61.247.93,POST,/api/embed,0.011471713
2025/02/18 - 10:53:33,200,15.093541109s,10.61.247.93,POST,/api/chat,15.09354111
2025/02/18 - 10:54:13,200,8.644017ms,10.61.247.93,POST,/api/embed,0.008644017
2025/02/18 - 10:54:32,200,12.596152ms,172.16.25.113,POST,/api/show,0.012596152
2025/02/18 - 10:54:32,200,18.5560629s,10.61.247.93,POST,/api/chat,18.5560629
2025/02/18 - 10:55:20,200,9.893925ms,10.61.247.93,POST,/api/embed,0.009893925
2025/02/18 - 10:55:32,200,11.63597901s,10.61.247.93,POST,/api/chat,11.63597901
2025/02/18 - 10:56:57,200,31.216235656s,172.16.25.113,POST,/api/chat,31.21623566
2025/02/18 - 10:56:57,200,497.945235ms,172.16.25.113,POST,/api/chat,0.497945235
2025/02/18 - 10:57:04,200,10.785824ms,10.61.247.93,POST,/api/embed,0.010785824
2025/02/18 - 10:57:25,200,20.858610277s,10.61.247.93,POST,/api/chat,20.85861028
2025/02/18 - 10:58:06,200,56.27110933s,172.16.25.113,POST,/api/chat,56.27110933
2025/02/18 - 11:00:04,200,36.824229587s,192.168.0.1,POST,/api/chat,36.82422959
2025/02/18 - 11:00:36,200,31.641926497s,192.168.0.1,POST,/api/chat,31.6419265
2025/02/18 - 11:01:08,200,31.803490598s,192.168.0.1,POST,/api/chat,31.8034906
2025/02/18 - 11:01:28,200,381.03탎,192.168.0.1,GET,/api/tags,0.00038103
2025/02/18 - 11:01:28,200,44.55탎,192.168.0.1,GET,/api/version,0.00004455
2025/02/18 - 11:01:40,200,1.274533626s,192.168.0.1,POST,/api/chat,1.274533626
2025/02/18 - 11:01:50,200,10.770545399s,192.168.0.1,POST,/api/chat,10.7705454
2025/02/18 - 11:01:51,200,11.64276504s,192.168.0.1,POST,/api/chat,11.64276504
2025/02/18 - 11:02:00,200,8.113710956s,192.168.0.1,POST,/api/chat,8.113710956
2025/02/18 - 11:02:37,200,36.084897629s,172.16.21.165,POST,/api/chat,36.08489763
2025/02/18 - 11:02:41,200,32.834468544s,192.168.0.1,POST,/api/chat,32.83446854
2025/02/18 - 11:02:57,200,50.850611353s,192.168.0.1,POST,/api/chat,50.85061135
2025/02/18 - 11:03:04,200,26.577046684s,172.16.21.165,POST,/api/chat,26.57704668
2025/02/18 - 11:03:32,200,33.047665898s,10.61.247.93,POST,/api/chat,33.0476659
2025/02/18 - 11:03:43,200,1m23s,172.16.34.69,POST,/api/generate,83
2025/02/18 - 11:03:46,200,2.705223671s,172.16.34.69,POST,/api/generate,2.705223671
2025/02/18 - 11:04:32,200,43.455102635s,10.61.247.93,POST,/api/chat,43.45510264
2025/02/18 - 11:04:44,200,9.463614291s,192.168.0.1,POST,/api/chat,9.463614291
2025/02/18 - 11:04:52,200,16.271629718s,192.168.0.1,POST,/api/chat,16.27162972
2025/02/18 - 11:05:24,200,1.653173236s,172.16.34.69,POST,/api/generate,1.653173236
2025/02/18 - 11:05:29,200,9.905398978s,192.168.0.1,POST,/api/chat,9.905398978
2025/02/18 - 11:05:29,200,1.798824361s,172.16.34.69,POST,/api/generate,1.798824361
2025/02/18 - 11:05:32,200,2.994331664s,172.16.34.69,POST,/api/generate,2.994331664
2025/02/18 - 11:05:36,200,1.980426052s,172.16.34.69,POST,/api/generate,1.980426052
2025/02/18 - 11:05:39,200,3.502962552s,172.16.34.69,POST,/api/generate,3.502962552
2025/02/18 - 11:05:41,200,173.632963ms,172.16.34.69,POST,/api/generate,0.173632963
2025/02/18 - 11:05:47,200,17.760135507s,10.61.247.93,POST,/api/chat,17.76013551
2025/02/18 - 11:05:55,200,3.608055446s,172.16.34.69,POST,/api/generate,3.608055446
2025/02/18 - 11:05:57,200,1.73861197s,172.16.34.69,POST,/api/generate,1.73861197
2025/02/18 - 11:06:02,200,18.969989049s,192.168.0.1,POST,/api/chat,18.96998905
2025/02/18 - 11:06:04,200,22.015035558s,192.168.0.1,POST,/api/chat,22.01503556
2025/02/18 - 11:06:27,200,3.160506ms,10.61.247.93,POST,/api/show,0.003160506
2025/02/18 - 11:06:27,200,11.720993ms,10.61.247.93,POST,/api/show,0.011720993
2025/02/18 - 11:06:27,200,11.669662ms,10.61.247.93,POST,/api/show,0.011669662
2025/02/18 - 11:06:27,200,12.625881ms,10.61.247.93,POST,/api/show,0.012625881
2025/02/18 - 11:06:31,200,24.675738704s,192.168.0.1,POST,/api/chat,24.6757387
2025/02/18 - 11:06:45,200,12.37341794s,10.61.247.93,POST,/api/chat,12.37341794
2025/02/18 - 11:06:48,200,378.43탎,192.168.0.1,GET,/api/tags,0.00037843
2025/02/18 - 11:06:48,200,31.32탎,192.168.0.1,GET,/api/version,0.00003132
2025/02/18 - 11:06:53,200,838.130511ms,192.168.0.1,POST,/api/chat,0.838130511
2025/02/18 - 11:06:59,200,19.740418829s,192.168.0.1,POST,/api/chat,19.74041883
2025/02/18 - 11:07:00,200,1m2s,172.16.34.69,POST,/api/generate,62
2025/02/18 - 11:07:00,200,56.630536ms,172.16.34.69,POST,/api/generate,0.056630536
2025/02/18 - 11:07:00,200,404.854291ms,172.16.34.69,POST,/api/generate,0.404854291
2025/02/18 - 11:07:04,200,12.21059873s,192.168.0.1,POST,/api/chat,12.21059873
2025/02/18 - 11:07:06,200,21.963689223s,192.168.0.1,POST,/api/chat,21.96368922
2025/02/18 - 11:07:17,200,15.994377317s,192.168.0.1,POST,/api/chat,15.99437732
2025/02/18 - 11:08:11,200,10.942878774s,10.61.247.93,POST,/api/chat,10.94287877
2025/02/18 - 11:08:46,200,2m19s,10.61.247.93,POST,/api/generate,139
2025/02/18 - 11:09:45,200,15.112598761s,10.61.247.93,POST,/api/chat,15.11259876
2025/02/18 - 11:10:13,200,52.336571276s,192.168.0.1,POST,/api/chat,52.33657128
2025/02/18 - 11:11:07,200,28.610769138s,10.61.247.93,POST,/api/chat,28.61076914
2025/02/18 - 11:14:13,200,2m24s,192.168.0.1,POST,/api/chat,144
2025/02/18 - 11:14:51,200,1m55s,10.61.247.93,POST,/api/chat,115
2025/02/18 - 11:17:07,200,33.54761685s,10.61.247.93,POST,/api/chat,33.54761685
2025/02/18 - 11:17:46,200,25.195107647s,10.61.247.93,POST,/api/chat,25.19510765
2025/02/18 - 11:18:47,200,40.199746647s,10.61.247.93,POST,/api/chat,40.19974665
2025/02/19 - 01:11:55,200,386.96탎,192.168.0.1,GET,/api/tags,0.00038696
2025/02/19 - 01:11:55,200,83.32탎,192.168.0.1,GET,/api/version,0.00008332
2025/02/19 - 01:15:29,200,356.639탎,192.168.0.1,GET,/api/tags,0.000356639
2025/02/19 - 01:15:29,200,54.15탎,192.168.0.1,GET,/api/version,0.00005415
2025/02/19 - 01:34:29,200,12.003312ms,172.16.34.69,POST,/api/show,0.012003312
